,user_id,server,date,comment,title
229,천기검, 프레이,2022.02.12 (09:02),"예시로 요구컨트롤 난이도의 상향이나 던전기믹 수행, 더욱 다양한 스킬의 콤보구성 등등은 저도 찬성하고 오히려 좋아합니다. 막말로 소마 한창 콤보짤땐 하루 2시간~5시간씩 몇달간 샌드백 매일같이 치기도 했으니까요. 손가락 바쁘고 게임의 난이도가 상승하는것, 또 그로인해 느껴지는 타격감이나 그 콤보를 던전기믹을 수행하면서 이행하는 등의 재미, 또 어느정도 조건부나 패널티와 그걸 극복함으로써 얻어내는 리턴에 대해서는 저도 어느부분은 긍정적으로 어느부분은 감내할 수 있다 생각합니다. 단지 그 부분에선 운빨의 요소를 최대한 베재하고 또 리스크에 대해서 내가 이정도는 감수하고 쓸수있다 선택하는 만큼 리턴에 대해서도 사람마다 재미를 느끼는 부분이 다르니 선택지를 제공해줬으면 합니다. 본댓글엔 작성을 굳이 안했던 이유는 애당초 하고싶은 얘기는 조건부와 패널티를 감수하면서 딜하는 그 시점에 운빨요소가 끼어들지 않았으면 하는글과, 자꾸 얘기가 나오는 본인의 과거경험에서 비롯한 토대를 그대로 가져오지 않을까 하는 걱정에 그런겁니다. 어쨌든 좋은의견 감사합니다. 즐던하세요.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
230,백곰의넨, 안톤,2022.02.12 (08:49),"그렇게 다양성을 원하면 레벨별 스킬이 지금보다 더 늘어나야 다양해지지
지금의 한정된 스킬들에서 당연히 다 거기서 거기일수 밖에 없지
특정스킬만 반복해서 쓰는건 못하게 할거라며?
장비로 뻘짓 하지말고 캐릭마다 레벨별 스킬들 다 늘려라",던전앤파이터 개발 방향성에 대해 말씀드립니다.
231,가드찡☆, 카인,2022.02.12 (09:47),대검 쿨증5퍼감소 둔기 쿨증5퍼감소 쿨증감소시켜준 무기도 있는 반면 무기쿨증변화없는직업도있네요... 직업차이가 너무심하네요. 이왕이면 쿨증10퍼무기들은 다깍아주던지 왜 직업차별두는지모르겠네요????,던전앤파이터 개발 방향성에 대해 말씀드립니다.
232,창조신띵진갓, 안톤,2022.02.12 (10:03),부캐 키우게 해주려면 제발 훔쳐배우기랑 풍운투극 퀘좀 어캐해줘요.. 모험단 상점으로 스킵가능한거라도 팔아주세요.. 그거 빨라도 30분은 잡아야하고 콤보 잘 못치는 사람이 잡으면 걍 샷건 치기도 해요 ㅋㅋㅋㅋㅋ 너무 오래걸려요..,던전앤파이터 개발 방향성에 대해 말씀드립니다.
233,검정스타킹, 디레지에,2022.02.12 (11:39),밸런스도 완벽히 잡지도 못하면서 뭔 크리얘기를 운운하냐 안톤때 직업 밸런스 개판이였으면서 어떤 직업은 크로니클로도 레이드가고 어떤캐는 에픽풀셋껴도 레이드를 못갔는데,던전앤파이터 개발 방향성에 대해 말씀드립니다.
234,♠Warlord, 카인,2022.02.12 (11:46),이번 진:이계 이벤트 다 좋은데 연습모드만 랭크 제한 없애주시면 안되나요?? 고난이도 게임 플레이 해보고 싶은데 미션은 3개 밖에 없고 너무 약해서 재미도 없고 할수 있는게 너무 없네요,던전앤파이터 개발 방향성에 대해 말씀드립니다.
235,ComeEnder, 카인,2022.02.12 (12:21),아바타 가격이랑 아바타마켓이나 어캐 해보셈 풀세트만 등록 가능하게 하던지 인질잡고 혐사하는데,던전앤파이터 개발 방향성에 대해 말씀드립니다.
236,야누스s, 힐더,2022.02.13 (01:24),애초에 장사꾼 도울려고 만든 아바타마켓같음 비효율적임 예를들어 클레압 극찬작을 1억에 거래된기록이 있는데 장사꾼이 극화작정도를 1.5에 판다하면 눈에 들어오겠음...걍 안사고 마는거임,던전앤파이터 개발 방향성에 대해 말씀드립니다.
237,溫祚, 바칼,2022.02.12 (12:40),다들 틀린말 한게 없어서 나도 잘 모르것다..매번 할때마다 실망만 시켰던 넥슨&네오플이라 신뢰깨지는 오래 ㅎ;,던전앤파이터 개발 방향성에 대해 말씀드립니다.
238,아슛, 프레이,2022.02.12 (13:16),"교복을 탈피시키기위하서 선택지 제공하겠다는 의지가 느껴지긴하나 전체적으로 그렇게 컨셉을 잡고 나왔으면 사람들이 예능인가보다 하면서 좀 더 긍정적으로 접근했겠죠. 허나 일부 직업은 주력기로 쓰고 있는 스킬을 결전으로 또 받은 케이스도 있다는게 목표로하는 교복탈피와 맞지않다보니 누군 좋고 누구는 나쁘고 한게 불만이 나올 수 밖에 없었던 결정적인 이유라고 생각됩니다.
스킬의 구조개선, 편의성관련해서도 캐릭터 컨셉, 좋습니다. 게임의 매력 중 하나고요. 근데 사람들이 부분 언급하는 스킬 구조의 문제로인한 불편함을 개선했을 경우 컨셉을 해치는 케이스가 얼마나될지 설명을 듣고싶을 정도로 컨셉을 위해 구조개선에 신중한 이유가 궁금합니다.예로 배메는 체이서 자동사출이 안되죠? 근데 자동사출이 된다고 이 캐릭터의 컨셉이 사라지는 점이 있나요? 플레이어의 개인성향이 신경쓰이는거면 on off로 만들 수도 있는건데 그대로 냅두고 있고 이걸 굳이 결전 무기에 넣어놨죠? 그럼 결전 무기가 컨셉을 해치는게 되는게 아닌가요.?사령술사 결전무기를 끼면 오랜 고질병이었던 스킬의 타점문제가 해결되는데 이걸 스킬 자체를 바꿀 생각을 안하는 것도 컨셉 때문인가 묻고 싶어요.시체가 나와서 정직하게 정면에다만 이상한 브레스를 뿜는거보다 폭발하는게 사령술사의 이미지랑 더 맞다고 생각되거든요. 이런게 한 두개가 아닙니다. 오히려 지금 스킬 자체가 컨셉이랑 안맞는데 결전으로 바꾸거나 컨셉이랑 1도 상관없는 타점, 편의성 구조적 문제를 끝까지 수정하지 않고 있다가 결전에 넣은게 정말 많은 유저들의 불만사항이라 생각합니다.
신규 방어구도 세트옵션을 없앤다곤 했지만 사실상 리턴/리스크를 따져보면 이거랑 이거는 반드시 같이써라 이런게 대부분인데 세트효과가 없어진거랑 별개로 결국 특정 세트를 파밍해야되는건 똑같다보니 뭔 차인지 모르겠어요.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
239,아슛, 프레이,2022.02.12 (13:26),"크리티컬도 다 만크니까 노잼이다 이런 뉘앙스로 느껴지는데 던파는 직업마다 타수가 천차만별인 게임인데 크리티컬은 원래 확률적으로 터지는게 맞지! 이러면 어떤 직업은 각성기 쓰고 상급 무큐기 쓸때마다 기도하고 어떤 직업은 타수가 많아서 평균 딜이 비슷하니 안정적인 딜링이 가능해서 그걸로 인식과 밸런스가 나눠지겠죠.그걸 보정하기 위해서 타수 적은 직업은 리턴을 더 줘서 크리 뎀이 세다고 한들 반반확률로 100뜰지 200뜰지 모를 직업보다 꾸준하게 130 140이 뜨는 직업이 선호되지않을까요? 또 타수문제로 딜편차가 큰 직업은 어떻게든 줄여보겠다고 마부 엠블렘에 돈 갖다 박게되는게 정상일지...얼마전에 엘븐나이트를 키우는데 아직 마부가 안되어있어서 크리티컬이 80퍼대였는데 대부분의 스킬이 단타형에 각성기마저 전부 단타다보니 암걸려 죽을 것 같았어요, 쿨 5분짜리 진각이 무큐기보다 딜이 인뜨니까요 ㅋㅋㅋ 그런 랜덤적 요소를 굳이 넣고 싶다는게 참...강정호때 운빨파밍 욕하고 탈리스만욕햇는데 만크 언급하고 결전은 탈리스만이랑 다를거없고 계속 말했던거 말하는거랑 디른 결과물이 나오는게 가장 우려스럽습니다",던전앤파이터 개발 방향성에 대해 말씀드립니다.
240,성채*, 힐더,2022.02.12 (13:39),과거에도 캐릭터 밸런스 개판으로 만들어놨던 전과가있는데 크리티컬 다시 바꾸면 직업들 밸런스를 어떻게할려고 그러는지 의문이드네요 지금 현재도 시너지 삭제해서 개판됬는데,던전앤파이터 개발 방향성에 대해 말씀드립니다.
241,피좀멈춰바라, 프레이,2022.02.12 (14:35),"저도 진짜 동감하는 부분입니다. 듀란달과 여메카, 뭐.. 소환사는 떡상각이라는 말로밖에 들리지 않고, 타격 횟수가 월등히 많은 직업들도 있기에 만크라는 것은 기본 옵션으로 들고 가야 어느정도의 밸런싱도 잡아갈 수가 있는 것인데, 띵진님 보면 정말 게임 어렵게 만들려고 하시는 것 같아요.. 단타 스킬에는 레인저 헤드샷마냥, 크리티컬 확률 올려주고 이렇게 한다 치더라도 확률 계수에 대한 밸런싱을 잡는게 말이 안 되는 거죠. 지금은 옛날처럼 전체 딜 계수가 작은 편에 속하는 것도 아닐뿐더러, 스펙업의 단계도 유니크까지가 아닌 레전더리와 에픽까지 나아갔기 때문에 크리티컬이 있고 없고의 차이가 엄청난 딜의 계수 차이를 불러오는 거죠. 딜 측청하는 사이트 딜부터해서 어떻게 설정을 잡고 가실지 모르겠는 거죠. 크리티컬을 손 보려면 엠블렘같은 옵션들도 수치를 건드려야 할텐데, 정말 유지보수 차원에서 크리 낮은 직업군들을 보완해서 가는 방향이 진짜 맞는 것 같습니다.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
242,주잉, 디레지에,2022.02.12 (13:29),그러기에는 어썰트가 너무 재미없어요,던전앤파이터 개발 방향성에 대해 말씀드립니다.
243,진도적각성, 프레이,2022.02.12 (13:49),방향성 다좋고 그래 그런데 버퍼 없이도 레이드 갈수있계 해주면 안되나지원 지원 지원 지원,던전앤파이터 개발 방향성에 대해 말씀드립니다.
244,싱글벙글어벤, 카시야스,2022.02.12 (13:51),"이거 글보긴하냐? 그럼 제발좀 봐라

밸런스고 자시고 나발이고 뉴비들 복귀자 들 늘어나니깐

하는게 죄다 뉴비 복귀자 돈통으로밖에 처안보이냐?

무슨 이벤트 라는게 돈♡♥♥♡ 이벤트야

패키지2개 파는건 그렇다쳐 패키지 강제 2개사야지 플티 되는 시스탬은 무슨 처생각이냐

무기레압은 또 랜덤합성인대 거기서 나오는거 또 랜덤이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

패슨은 2개에 패키지 연속2개에 어케 참는다 치는대

이번 발렌타인 이벤트는 무슨 네오플 한테 골드코인초콜렛 줘야하는 이벤트냐",던전앤파이터 개발 방향성에 대해 말씀드립니다.
245,싱글벙글어벤, 카시야스,2022.02.12 (13:52),윤명진 시점 = 뉴비와 복귀자는 개돼지 돈통으로 본다,던전앤파이터 개발 방향성에 대해 말씀드립니다.
246,목딱라딘, 프레이,2022.02.12 (13:57),100제가 젤 재밌음ㅡㅡ,던전앤파이터 개발 방향성에 대해 말씀드립니다.
247,창조신띵진갓, 안톤,2022.02.12 (20:28),100제가 젤 재미없음,던전앤파이터 개발 방향성에 대해 말씀드립니다.
248,세라피이이임, 안톤,2022.02.12 (14:23),던파 친구들은 아주 보수적인 친구들이 너무 많네 ㅋ,던전앤파이터 개발 방향성에 대해 말씀드립니다.
249,바람의정령임, 카인,2022.02.11 (21:26),로스트아크 처럼 트라이팟 사이버유격 레이드좀 만들어 주십시오.,던전앤파이터 개발 방향성에 대해 말씀드립니다.
250,(づ^^)づ~♡, 힐더,2022.02.11 (21:30),제발 항로돌다 노만크로 메카타우 스턴 브레스 3중콤보에 1코인먹고 들어가는데에 재미를 느끼셨으면 좋겠어요. 홍옥 돌 때 올미스 사이로 나오는 스킬 적중도 의외성이니 모든 던전에서 그런식으로 올미스 터져나왔으면 좋겠어요. 이런걸 게임이고 방향성이라고 생각하는 사람이 있다니 놀라워요.,던전앤파이터 개발 방향성에 대해 말씀드립니다.
251,Love, 안톤,2022.02.11 (22:39),생각이 좀 짧은것같으심쟤네도 생각이란게 있을텐데 노만크로 바로 바꾸겠음?노만크 기준으로 게임난이도를 낮춘다음 말그대로 크리티컬이 로또딜이되는거고 크리 1번 안떠도 기존이랑 거의 동일할 정도로 잡히면 되는거아님?이렇게하면 크리티컬이 너무 좋아지니까 크리티컬을 챙기려면 데미지에서 손해를 꽤많이 봐가면서 하나 버리고 하나챙기고 방식으로 가져가겠지,던전앤파이터 개발 방향성에 대해 말씀드립니다.
252,(づ^^)づ~♡, 힐더,2022.02.11 (23:05),크리티컬이 로또딜이 되는거 당연 차이 있을 수 밖에 없죠. 지금이야 크증뎀이 있으니 저때가서 통합되면 크증뎀은 없어질거고 그에따른 크뎀과 일반뎀은 똑같을거임. 그런다 한들 배메 체이서가 노크리뜨는거랑 마신 악의제전이 노크리뜨는게 같을거같나요? 어떤식으로든 로또딜이 되는 순간 차이는 생김. 단타계는 운빨에 더 많은 영향을 받게된다는거임. 머 그때가서 님 왜 딜이 그모냥임? 하면 그때가서 아 2각 진각에 크리가 안떠서 ㅎㅎ 이럴건가요? 차라리 그런식으로 크리티컬 로또딜을 바라면 그냥 전직업 만크 쉽게하고서 장비 아닌 캐릭 자체에 어나얼쇄패마냥 추가적인 확률을 붙이라그러죠 그냥. 왜 +@가 되게 하지 -@로 만들려고함 그건 액션쾌감이 아니라 리스크 족쇄임.,던전앤파이터 개발 방향성에 대해 말씀드립니다.
253,(づ^^)づ~♡, 힐더,2022.02.11 (23:20),대충 밑에 말한 내용을 적용시켜보자면 만크는 100이 아닌 110이 되는거고 저 초과된 10퍼로 로또딜이 나오는거임. 10퍼가아니면 5퍼여도 1퍼여도 좋음. 기본적으로 박히는 딜을 까지 말라는거임. 근데 저 내용 보면 100퍼가 개나소나있으니 조정하겠다가 +요소로 보일리가없잖음. 왜 저딴걸 템도아니고 캐릭에 적용시키려들어요.. 그냥 전캐릭 주사위신화 주고서 빠칭코앤파이터 하라그러지.,던전앤파이터 개발 방향성에 대해 말씀드립니다.
254,Mr.Cerberos, 디레지에,2022.02.11 (21:32),"액션성이라는 눈가리개에 가려진 상태로 현실을 못보고 있는 느낌이랄까, 교복화는 댁들이 생각하는 ""다양한 특성 부여""라는 ""액션성 강화"" 라는 장르 안에서도 당연히 일어날 수 밖에 없는 거다. 결론적으로 어떤 옵션이든 댁들이 정말 ㄹㅇ루다가 킹갓황금벨런스를 만들지 않는이상에야(아니 이것도 결국은 던전의 종류와 보스의 패턴에 따라 특화나 교복화가 일어날 수밖에 없다) 특정 세트만 입는 경향이 당연히 일어 날 수밖에 없는거다. 이계를 죽여버리고 나서 야심차게 내놓은 탈리스만을 봐라. 지금 탈리스만을 취향으로 선택하는 직업들이 얼마나 될까? 탈리스만에 웃고 우는 직업이 얼마나 많은가.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
255,Mr.Cerberos, 디레지에,2022.02.11 (21:34),"덧붙여 스핏파이어, 남넨마 리뉴얼을 보고서 든 생각인데""리뉴얼""이 아니라 ""윤명진 취향""에 맞게 개조한거 아닌가?
물론 저와 취향이 맞지 않아서 그렇게 느껴질 수 도 있지만.. 그닥 마음에 들지는 않네요.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
256,Mr.Cerberos, 디레지에,2022.02.11 (21:40),"그리고 그 특성강화로 결국은 홀백토솔같이 가는 직업만 던전에 가게되는 일이 빈번해질거고, 도태된 직업들은 손가락빨면서 구인구직하거나 자기네들끼리 비벼가며 돌고 있을거다. 하물며 시너지가 사라진 지금 그리고 앞으로는 더더욱 그럴거고.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
257,리로디드, 카시야스,2022.02.11 (21:36),방향성은 옳다고 보는데 말이 앞뒤가 다르네요. 탈리스만 폐지를 지향하지만 결국엔 결전무기라는 또 다른 탈리스만을 만들어 파밍을 요구하는데 유저들이 원하는것은 스킬을 자유롭게 찍어 플레이의 개성을 추구 하는 것이지 스킬을 장비에서 끌어다 쓰는것을 원하는게 아닙니다.,던전앤파이터 개발 방향성에 대해 말씀드립니다.
258,클뤈, 바칼,2022.02.11 (21:41),이게 맞지 탈리 폐지를 지향하는대 무기를 탈리로 만들면 이게 무슨소용이누,던전앤파이터 개발 방향성에 대해 말씀드립니다.
259,클뤈, 바칼,2022.02.11 (21:40),스킬에 다양성?? 그렇게 할꺼였으면 적어도 다른스킬들을 하자없게 만들고 나서 그렇게 해야죠 다른스킬들이 탈리빼면 하자 투성이인대 그 탈리를 빼고 결전무기 스킬을 채용한다? 이게 말이 된다고 생각하세요?? 아니면 다른스킬들도 골고루 강화되게 하던지 해야지 안쓰는 하자투성이인 단일 스킬 강화 컨셉을 해놓고 이걸 써라??,던전앤파이터 개발 방향성에 대해 말씀드립니다.
260,남자면남캐해, 시로코,2022.02.11 (21:41),"밸런스를 그렇게 신경쓰시는분이 왜 다크나이라는 직업군은 그렇게 차별하시는지요
하이리스크뿐인 직업군을 이따위로 운영할거면
삭제라도 해주시지",던전앤파이터 개발 방향성에 대해 말씀드립니다.
261,카트리지해제, 카인,2022.02.11 (21:41),일단 내놓고 나중에 밸패하겠다 ? 1달이나 쳐 남았는데 그시간에 옵션 바꿀생각은 안하나요? 일안해요?,던전앤파이터 개발 방향성에 대해 말씀드립니다.
262,카트리지해제, 카인,2022.02.11 (21:43),아에 이번 목요일 패치할때 105무기 쓰게 해놓고 테스트 식으로 하던가 일 진짜 드럽게 못하네 ㅋㅋ,던전앤파이터 개발 방향성에 대해 말씀드립니다.
263,배고픈픽시, 프레이,2022.02.11 (21:41),"기존 틀을 벗어나 새로운 방향을 시도한다는 과감한 시도 자체가 대단한 겁니다. 다만, 그 시도가 긍정적인 방향이 될지 부정적인 방향이 될지는 결과가 말해주는 게 현실이죠. 던파를 오래 즐긴 사람으로 한층 더 발전하는 게임이 될 수 있으면 좋겠습니다.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
264,슈프락스, 프레이,2022.02.11 (21:51),"존경하는 디렉터님, 디렉터님께서 한가지 착각하시는게 있습니다. 바로

'개성을 살리면 밸런스가 안맞는다'라는 것입니다.


'밸런싱 평준화를 위한 캐릭터 특색 약화와 같은 행동을 실수했다'라고 하셨습니다. 즉 캐릭터 특색을 약화해야 밸런스 평준화가 된다, 캐릭터 개성을 살리면 밸런스가 떨어진다라는것을 반증하는 내용이지요. 실제로 그런 말씀을 많이 하셨구요.


그러나 밸런스와 개성은 ""독립""된 요소라는걸 아셔야합니다. 왜냐하면 개성은 캐릭터의 플레이 스타일로 만들어지며, 밸런스는 ""수치""로 조정되기 때문입니다.


가령 안톤시절땐 캐릭터간 개성을 너무 살려서 어떤 캐릭은 에픽풀이 쩔을 받고 어떤 캐릭은 크로니클이 쩔을 해줄 정도로 밸런스가 처참하게 붕괴되었습니다. 그럼 여기서 밸런스를 맞추려면 둘 다 장비 스킬을 똑같이 개성을 죽이는게 아니라 쩔받는 에픽풀의 성능을 상향시키고 크로니클 시너지로 쩔해주는 캐릭터의 시너지 수치를 조정하면 됩니다.

루크시절 물마딜 밸런스가 붕괴되어 물딜X라며 물리 퓨어딜러들을 걸렀을때엔, 모든 캐릭터를 다 마딜로 만들어서 개성을 죽이는게 아니라 물딜 캐릭터들의 성능을 상향시키면 됩니다.


개성을 죽이지 않고도 밸런스를 맞추는게 가능하다는 겁니다. 밸런스는 ""수치""로 조정되지, 개성이라는 플레이스타일로 조정되지 않으며 이 둘은 독립적인 요소입니다. 절대로 개성과 밸런스가 이율배반적인 요소가 아닙니다.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
265,슈프락스, 프레이,2022.02.11 (21:56),"밸런스를 잡기위해 개성을 죽였다, 앞으로는 재미와 개성을 살리기 위해 밸런스가 어느정도 안맞을것이다 하는건 비겁한 변명, 무능에 대한 긴급회피일 뿐이라는겁니다.
개성과 밸런스는 개별적인 요소이며 둘 다 챙길 수 있습니다. 착각하지 마세요. 그리고 디렉터님과 개발진들의 목표는 개성을 살리면서도 유저들이 어떤 선택을 해도 성능적으로 전혀 불리하지 않도록 하여 밸런스도 잘 맞추는거지, 둘이 반비례 한다면서 재미잡고 밸런스포기하고 이런게 아닙니다.

사담을 하자면 윤명진 디렉터님 비제이중에 '장지'라는 분의 방송을 자주 보시는지요. 그 비제이는 방송상에서 맨날 '안톤때 개성넘치는 캐릭터들 많아서 밸런스 안맞아도 재미있었다'라던가 '원래 재미있고 개성넘치려면 밸런스는 그에 반비례해서 못맞추는게 당연하다' 이런 주장을 많이 하고있으며 이 의견이 어느정도 디렉터님과 일치하다는 느낌이 요세 자주 듭니다.
그러나 이는 감히 말씀드리자면 디렉터님께서 가스라이팅을 당한 것 뿐이며, 절대로 개성이 넘치면 밸런스가 훼손되고 그런게 아닙니다. 부디 다시한번 생각 해보시기 바랍니다.
그리고 다음시즌 던파는 안톤루크시절처럼 직업 잘못 골랐다고 유저들에게 걸러지고 왜 그거 키우냐며 조롱당하는걸 또 겪지 않았으면 합니다.
저는 윤명진 디렉터님과 네오플 던파 개발진 여러분들이 개성을 살리면서도 밸런스도 버리지 않고 두마리 토끼 다 잡을수 있는 능력이 있는 분들이라고 믿습니다.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
266,가시졍, 카인,2022.02.11 (22:03),"교복화를 피한다면서 교복템 내놓고 계시구요.. 차라리 TP를 개선해서 스킬당 1~2가지 선택해서 TP 찍을수 있게 하시는건?아니면 탈리스만에 공격력증가는 싹다 빼고 순수 구조개선만 되게 바꾸시던가요제발 그 준답시고 주는 선택지에 꼭 공격력을 쳐넣어서 다들 높은 공격력만을 찾게 만들지좀 말고요.뭐 예를들어 쿨감을 90퍼를 준다 치면 데미지가 10씩 뜨는데, 가끔 스킬써도 100~200씩 데미지 뜨는데 누가 쿨감을 쓰나요? 물론 쓰는사람도 있겟죠 상황과 취향, 경우에 따라서요. 근데 대부분 데미지 빡시게 쎈걸 쓰겟죠?겁나 두서없는 글을 쓰는김에 더 써보면.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
267,가시졍, 카인,2022.02.11 (22:03),"지금 있는 템들에 공격력증가 옵션들(뎀증,크증,모공,스증,속강,물마독공 등) 종류 개 토나오게 많은데 많을 이유 있어요?근데 그와중에 옵션을 또 추가하시네? 왜 통폐합을 안하는지 생각을 잠깐 해봤더니.. 걍 간단하게 만들면 유저들이 계산을 너무 쉽게해서 교복템을 쉽게 고를테니 그게 싫은건가요? 복잡하게 해야 유저들끼리 이게 좋다 저게좋다 서로 말이 많이 나오게 하고 지들끼리 싸울테니 댁들이 욕먹을 일이 없어서 점점점점 복잡하게 만드는건가요?아니면 진짜 고민하기 싫으면요. 데미지 100나오는 템, 데미지 90이지만 쿨감이 20퍼 달린 템, 데미지 95이지만 공이캐가 20퍼 달린템. 이런식까진 아니더라도 좀 심플해지면 안됩니까?",던전앤파이터 개발 방향성에 대해 말씀드립니다.
268,가시졍, 카인,2022.02.11 (22:04),"그리고 갠적으론 항상 글적을때 하는 말이긴한데.. 왜 템밸런싱할때 쿨감, 공이캐를 아주아주아주아주 우주파괴급 좋은 옵션이라 생각하시는건가요? 쿨감이 조금만 딸려도 딜을 팍팍 깎아 버리고, 공이캐 좀만 더 달아놔도 딜 팍팍 낮추고.. 그렇게 대단해요? 일반던전은 뭔템을 끼던 다들 박살내고 다닐거고. 결국 최종레이드나 주간던전정도일텐데. 거긴 버퍼가 항상 같이 가잖아요? 근데 아포받고 버스트하면 그외에 짤딜은 참 별거없는 거지같은 딜이네요? 버프를 받거나 아포타이밍엔 공이캐도 아주아주 많이 퍼주시네요? 템옵션들을 그따위로 잡아놓으니까 다들 1퍼라도 더 데미지가 쎈걸 고르는거 아닙니까? 그와중에 쿨감 고르는건 스킬한방 더 박고자 하는 고인물들이나 섬세하게 세팅하는거구요. 제발 템에 유틸성을 생각할땐 버퍼가 있다는 가정하게 세팅하면 안되는건가요?",던전앤파이터 개발 방향성에 대해 말씀드립니다.
269,가시졍, 카인,2022.02.11 (22:04),잘난 태극을 사람들이 왜그리 주구장창 갔을까요? 딜 1퍼라도 더 박을라고 가는건데 -50퍼씩이나 되는 공이속 패널티가 데미지에 별 영향이 없네요? 근데도 꼴랑 공이캐 20~30퍼 주면서 딜을 15~25퍼쯤 까버리는건 참.. 물론 위 얘기들은 세팅에 따라 다 챙길수도 있었겠으나.. 그나마도 연옥변환 나와서 완화된거구요.말이 무쟈게 옆으로 샛는데 교복화를 피한다면서 교복을 아주 대놓고 밀어주시는 본 글에서 아 역시 던파는 변화가 있을리 없구나 라는 생각밖에 안드네요. 수고하십쇼,던전앤파이터 개발 방향성에 대해 말씀드립니다.
270,Love, 안톤,2022.02.11 (22:36),실드칠생각은 없지만 뎀증류 통합한다하지않았음?유틸에 과도한 점수를 주는점은 매우공감,던전앤파이터 개발 방향성에 대해 말씀드립니다.
271,우간다외교관, 디레지에,2022.02.12 (08:17),데미지 통폐합한다잔아 폰던년아,던전앤파이터 개발 방향성에 대해 말씀드립니다.
272,끄억!, 프레이,2022.02.11 (22:05),아이템하고 스킬의 다양화도 좋은데 수비수가 잘해야 공격수가 빛나는것처럼 몬스터나 던전을 그에 맞게 만들어야 이게 빛을 볼텐데 어떤던전은 이 아이템 조합으로 공략하고 다른곳은 또다른 조합으로 맞춰서 공략해보고 이런게 있어야 템맞추고 스킬조합하는 재미를 느낄텐데 던전공략이 단조롭게 되면 결국엔 딜찍누를 찾게될거란걸 아실텐데 과연 어떨지 기대되네요,던전앤파이터 개발 방향성에 대해 말씀드립니다.
273,막짱맨, 카인,2022.02.11 (22:08),또한 이번 버퍼무가는 스위칭 해서 2중 하라는의도죠? 극딜차이밍에 아리아쓰듯 스위칭 하하는거 같은데. 2중 없앤다면서요?,던전앤파이터 개발 방향성에 대해 말씀드립니다.
274,Love, 안톤,2022.02.11 (22:40),무기스위칭자체를 막는다고 오피셜로 얘기함던전 들어가는순간 무기 빼거나 안낀무기끼거나 이런거까지 아예막겠다고,던전앤파이터 개발 방향성에 대해 말씀드립니다.
275,레오나★, 카인,2022.02.13 (08:36),무기 스위칭 안막슨다고 오피셜로 말했어요 막는건 방어구 악세특장뿐임,던전앤파이터 개발 방향성에 대해 말씀드립니다.
276,막짱맨, 카인,2022.02.11 (22:09),아리아 퍼펫 지속시간 범위같이 유틸적인 부분이면 모를까 실 버프력에 영향을 주는거라먄 이중파말 강제인데 너무하네요,던전앤파이터 개발 방향성에 대해 말씀드립니다.
277,하트팬티, 프레이,2022.02.11 (22:10),그래서 물퇴에게 지능 버프쓰면 마퇴 기술 업글에이드임?,던전앤파이터 개발 방향성에 대해 말씀드립니다.
278,笹せ川ササ美, 안톤,2022.02.11 (22:12),오래된 컨텐츠 전체적으로 한번 정비해주세요,던전앤파이터 개발 방향성에 대해 말씀드립니다.
279,(주)모모코, 카인,2022.02.11 (22:20),무기 1개로 결전이랑 근원이랑 스위칭 가능하게 만들면 좋겠네여,던전앤파이터 개발 방향성에 대해 말씀드립니다.
280,용투사(물공), 디레지에,2022.02.11 (22:24),화이팅.,던전앤파이터 개발 방향성에 대해 말씀드립니다.
281,검辛, 카시야스,2022.02.11 (23:12),딱봐도 사재기인게 보이는 엠블렘 장사꾼들 왜 안조지는데 말만또 장사꾼잡음?,던전앤파이터 개발 방향성에 대해 말씀드립니다.
282,실험용버터ミ, 시로코,2022.02.11 (23:23),다른걸 다 떠나서 소통하려는 모습이 보기 좋습니다 항상 응원하겠습니다 더 좋은 게임 부탁드립니다,던전앤파이터 개발 방향성에 대해 말씀드립니다.
283,사랸, 카인,2022.02.11 (23:30),스킬은 밸런스 패치로 잡아줬으면 더 좋았을텐데 조금 아쉽습니다.,던전앤파이터 개발 방향성에 대해 말씀드립니다.
284,장안사랑지훈, 카인,2022.02.11 (23:31),"디렉터님 말씀 맞으십니다. 던파라는 게임 시스템 싹다 갈아엎고 싶어도 못하는건 인정합니다.시대가 변화하는 만큼 던파도 새롭게 변화해야 한다고 저는 생각합니다.그래야 던파도 발전할수 있는거구요.
밑에 보니 게임이 어려워졌다고 접는다는 유저가 있는데 던파만큼 쉬운 게임없습니다이것도 어렵다고 게임못한다하면 게임접으세요. 정말 나이드신분들은 이해하겠는데 젊으신분이면 크아하러 가시는게 맞다고 봅니다.",던전앤파이터 개발 방향성에 대해 말씀드립니다.
