,user_id,server,date,comment,title
342,眞버서커사양 , 바칼,2022.03.20 (17:09),답변 하자면...110만렙도 나왔겠다 105제 템들도 나왔겠다이참에 ..버서커 귀수화 변신 충분히 가능 하다 생각합니다.일전에 1:1문의 답변도 얻었고 했으니차차 버서커 귀수화 변신에 대해서 생각해 주시겠습니까 ? 무려 17년이요 17년17년 동안 버서커 귀수화 변신 안시키는게 말이 뎁니까 ?,최고 레벨 확장의 방향성에 대해 말씀드립니다
343,이터널리즘 , 프레이,2022.03.20 (18:43),노잼,최고 레벨 확장의 방향성에 대해 말씀드립니다
344,더헤븐 , 안톤,2022.03.20 (20:45),걍 버퍼 없애주세요 간 보듯 야금야금 죽이지말고 ㅋㅋ,최고 레벨 확장의 방향성에 대해 말씀드립니다
345,MagicMast , 카시야스,2022.03.20 (20:47),"성장에는 에픽이 많이 필요한데, 드랍은 쥐꼬리만큼 나오고 있어서 쥐어짜이는 기분입니다. 일일미션 항아리에서조다 수정만 계속 나오는건 너무 심한 것 같아요.
다른건 몰라도 드랍률은 좀 개선해주세요. 파죽성에서 에픽 노득 당하니까 게임 하기가 싫어집니다.",최고 레벨 확장의 방향성에 대해 말씀드립니다
346,터키가고싶다 , 프레이,2022.03.20 (22:14),띵진아 니 뭔가 110제 성장 디자인을 잘못햇다. 아니 일던 뺑뺑이돌라매 근데 100제시즌때 신지 특수보상받을때보다 에픽이 덜나오는 느낌이야. 라이트유저 신규유저 버퍼유저들이 이 노답구간을 몇 명이나 넘기겟냐? 지금 당장 파죽성 파티봐바 노말까지는 버퍼 있는데 익스부터 바로 버퍼 전멸인거 ㅋㅋ,최고 레벨 확장의 방향성에 대해 말씀드립니다
347,터키가고싶다 , 프레이,2022.03.20 (22:17),그리고 유일하게 버퍼용템이라고 할수 있는 마부2배 아이템 비정상적으로 버프력 높다고하는데 정확하게 정보를 줘야 그 버퍼들이 그 아이템을 레벨성장할지 다른 아이템을 선택할지 고르지.애매하게 수치없이 적어놓으니까 원래 그 에픽 활용하려던 사람들은 명성올리기도 애매하자나. 다른 아이템에 기존100제 먹이기도 그렇고. 적어도 장비사전에는 1렙에1910이라 써잇는데 이 수치부터 비정상적인건지 아니면 그수치는 맞는데 중간에 버프력이 급 올라가는 구간이 잇다던지 그런걸 좀 알려줘야 할거 아니야. 사소한것부터 버퍼 엿먹이는게 정말 짜증난다,최고 레벨 확장의 방향성에 대해 말씀드립니다
348,터키가고싶다 , 프레이,2022.03.20 (22:20),"그리고 이번에 에픽 옵션들이 난잡해서 사람들이 보기 어렵고, 또 그에따라 장비사전도 개편한거 같은데 할거면 디테일하게 완성도 있게 해야지. 이렇게 에픽옵션 많이 만들어 놧으면 장비사전도 감전관련 검색하면 쫘르륵 나오게, 마나소모량 증가로 검색하면 쫘르륵 나오게 이런식으로 해야할거 아니야. 아니면 진짜 적어도 예전부터 고쳐달라고 말나왔던 방어구 재질로만 카테고리 나누는게 아니라 부위별로라도 카테고리 나눠주기라도 하던가. 오자마자 진각성 업데이트하려면 완성도 있게해야죠 라고 말하면서 강정호 깠으면서 너는 이 작은거 하나하나에 디테일이 다 깨져있는 패치를 하냐?",최고 레벨 확장의 방향성에 대해 말씀드립니다
349,젤리쨩 , 바칼,2022.03.18 (18:53),그래서 템 언제 감? 갈갈 안하냐고 ㅋㅋㅋㅋㅋㅋㅋ,최고 레벨 확장의 방향성에 대해 말씀드립니다
350,날로먹는만렙 , 시로코,2022.03.17 (23:18),시나리오 좀 간결하게 해주세요..esc 연타하느라 지겨운건 둘째치고 졸음까지 쏟아지네.;;;;;;;,최고 레벨 확장의 방향성에 대해 말씀드립니다
351,19.9.29전역 , 카인,2022.03.17 (23:55),다른건다 필요없고 이벤트미션내에 결투장 참여라던지 채팅8회라던지 귓속말하기라던지 뇌없는 미션넣은 얼간이 누구냐?,최고 레벨 확장의 방향성에 대해 말씀드립니다
352,젤리쨩 , 바칼,2022.03.18 (18:48),킹정;;,최고 레벨 확장의 방향성에 대해 말씀드립니다
353,머리사냥 , 힐더,2022.03.18 (00:01),결전 저게 맞나요???난 이거저거 원하는 스킬로 커스텀 해서 꿀잼 배크 할 생각에행복회로 풀가동 했었는데 이거 맞아요?,최고 레벨 확장의 방향성에 대해 말씀드립니다
354,히아류탄 , 안톤,2022.03.18 (00:05),ㅋㅋ 오졸 40캐릭넘게한 씹고인물인데 이젠 안할련다 개싶노잼 ㅋㅋ,최고 레벨 확장의 방향성에 대해 말씀드립니다
355,젤리쨩 , 바칼,2022.03.18 (18:50),역겨워오 입만열면 구라~ 응 오즈마 경매시스템 때매 일주일만에 졸업캐 양산됬죠~ 시즌말 오즈마템 걍 뿌렸죠~ 고이긴 개뿔.,최고 레벨 확장의 방향성에 대해 말씀드립니다
356,젤리쨩 , 바칼,2022.03.18 (18:51),접는다는 것들은 다 갈고 깨끗하게 접어라.겁나 시끄럽네,최고 레벨 확장의 방향성에 대해 말씀드립니다
357,Galboughton , 안톤,2022.03.18 (02:05),"딱 원하던 방향 원하던 게임모습 딱 그대로 됬네요.이거죠, 시나리오에서 재미 느끼고, 일던 재밌고, 콤보치는맛 나고, 기본기 살려서 액션성 부활하고, 다수 캐릭은 익스퍼드 선에서 놀고, 모험단 상점도 보니 익스퍼드 기준이고. 이게 맞는거고.거기서 손에 잘맞는 캐릭은 마스터 도전하는거고.직전 졸업자 같은 과금캐릭은 킹스로드에서 시작하고, 저도 오늘은 킹스로드에서 시작했어요.나중에 파밍 해가면서 히어로즈 도전난이도 생겨서 거긴 도전컨텐츠로 존재하는거고.
앞으로도 재밌는게임 만들어주시길 바랍니다. 약믿이전 향수 느껴지고 게임 잘못된 방향 많이 고치려 노력하신거 보입니다. 무엇보다 잘못되어가는 게임문화, 건전하게 바꾸기 위해 사내분들 모두 엄청난 노력을 하신거 같습니다. 개편된 시나리오도, 현재 새로 나온 시나리오도 너무 만족스럽습니다.",최고 레벨 확장의 방향성에 대해 말씀드립니다
358,광부광부3321 , 카인,2022.03.22 (20:05),응아니야개노잼,최고 레벨 확장의 방향성에 대해 말씀드립니다
359,성모병원장 , 바칼,2022.03.18 (02:49),아니 패치 너무 길어요 빨리 하고싶다 ㅎㅎㅎ,최고 레벨 확장의 방향성에 대해 말씀드립니다
360,죄군 , 프레이,2022.03.18 (05:53),장비창이 막 오즈마 시로코픽으로 불타고 세보이고 그런 UI보는 재미도 쏠쏠했는데 105장비는 그런 게 없어서 아쉽네요,최고 레벨 확장의 방향성에 대해 말씀드립니다
361,그녀를생각해 , 바칼,2022.03.18 (07:15),"근데 재련도 만랩에 맞춰서 +2정도해서 나올때 되지 않았나요?! 억까인가...
그렇다고요^^ ㅋㅋ
현재 8재련이 끝이니 한 10~11정도면 맞다 생각하긴하는데 한대해도 어우야...상상해버렸네...",최고 레벨 확장의 방향성에 대해 말씀드립니다
362,광덕산 , 카인,2022.03.18 (17:39),마스터로 도세요,최고 레벨 확장의 방향성에 대해 말씀드립니다
363,젤리쨩 , 바칼,2022.03.18 (18:27),"지 손이 구리다는 소린 끝까지 인정못하죠, 어려우면 마스터 돌아",최고 레벨 확장의 방향성에 대해 말씀드립니다
364,특채 , 디레지에,2022.03.18 (09:12),재밌다 즐겁다 당신이 만든게임 너무 재밌다 응애,최고 레벨 확장의 방향성에 대해 말씀드립니다
365,나촬 , 시로코,2022.03.18 (09:29),"원래대로 돌려놓아주세요. 스킬 TP포인트 개편으로 불편한 저렙 스킬 강제하게 만들었고(tp1소모 하는 저렙 스킬 떡상, 30~40레벨 스킬들 상대적 하향-스킬 밸런스는 생각하고 이렇게 기획한건지?), 캐릭간 밸런스 안맞는 결전의 무기도 사실상 강제하게 만들었고, 심지어 110레벨 던전은 퀄리티가 너무 낮아져서 재미가 떨어졌습니다. 100레벨 던전들이 훨씬 재미있게 잘만들어졌습니다. 오큘러스, 추방자의 산맥, 검은 연옥 vs 노블레스(????이건 아케이드 게임인가? 던파맞음?) 에서 한숨 나옵니다. 아이템 구성도 이전이 세트로 보기 좋았는데, 지금은 너무 난잡합니다. 아이템 백과사전을 보는데 짜증이 날 정도입니다.",최고 레벨 확장의 방향성에 대해 말씀드립니다
366,나촬 , 시로코,2022.03.18 (09:36),노블레스는 어떻게든 손좀 보세요. 던전 접속시간 빨라지는거에 환호한 던파 유저들이 던전 들어가서 아케이드 설정하는거에 좋아할것 같나요? 차라리 접속시간 조금 있던게 훨씬 덜답답했습니다.,최고 레벨 확장의 방향성에 대해 말씀드립니다
367,나촬 , 시로코,2022.03.18 (09:58),"핵앤 슬래시는 진짜 어이 없는 얘기인게, 던파유저 대부분은 핵앤슬래시 형태를 재미있어 하는데, 왜 혼자 재미있다고 생각하는 이상한 액션형태를 집어넣으려 하는지?? 심지어 액션도 아닌 아케이드 형태(노블레스 - 경계 불 피하기???)의 던전구성은 윤명진님이 말한 액션성이랑 관련이 있나요? 지금은 110레벨의 던파 액션성은 전보다 훨씬더 떨어졌습니다. 저렙스킬 강제로 액션성 떨어져, 던전의 아케이드 방식으로 액션성 떨어져..... 아이템 디자인은 참;;;; 모든 부분에서 퀄리티가 왜 이렇게 떨어진건지, 디렉터 한명 바뀌었다고 이렇게 까지 퀄리티 차이가 날수가 있는겁니까?",최고 레벨 확장의 방향성에 대해 말씀드립니다
368,쁘걸미뇽 , 카인,2022.03.18 (17:00),보스 보자마자 딜로 찍어눌러놓는 게임방식이었는데 그게 재밌었음?ㅋㅋㅋ,최고 레벨 확장의 방향성에 대해 말씀드립니다
369,젤리쨩 , 바칼,2022.03.18 (18:30),"살다살다 오큘 산맥 연옥이 재밌다고 하는 빙구 첨보네 ㅋㅋㅋㅋㅋ 아 그래 쌀먹은 재밌었겠다야, ""쩔"" 장사 하면서 ㅇㅇ",최고 레벨 확장의 방향성에 대해 말씀드립니다
370,젤리쨩 , 바칼,2022.03.18 (18:30),약육강식 핵앤슬래시 좋아하면 리니지 하러 가즈아,최고 레벨 확장의 방향성에 대해 말씀드립니다
371,젤리쨩 , 바칼,2022.03.18 (18:32),"얘는 왜 정호때랑 명진때랑을 거꾸로 말을하냐, 대깨강들은 그 저질 퀄리티가 왜 높은 퀄리티라고 생각을 하는건데 ㅋㅋㅋㅋ",최고 레벨 확장의 방향성에 대해 말씀드립니다
372,젤리쨩 , 바칼,2022.03.18 (18:41),"당장 개정호 에진핑 스토리 ""문제없다"" -> 띵진더아라드갓 ""문제있는 스토리 뜯어고친다"" 천계내전 리부트 스토리. 평가 후자가 압살하는거 안보임? 이래도 개정호 퀄리티가 높음??",최고 레벨 확장의 방향성에 대해 말씀드립니다
373,젤리쨩 , 바칼,2022.03.18 (18:44),"느그 닭정정도 아케이드 좋아했자늠, 역겨운 ""마계대전"", ""에테르나"" ㅋㅋㅋㅋㅋㅋㅋ",최고 레벨 확장의 방향성에 대해 말씀드립니다
374,라핌약물절임 , 카시야스,2022.03.18 (09:57),"대체 ♡♥♥♡ 보스몹에 속저 달아놓을거면 속강, 속저 옵션있는 에픽템은 왜 처 만들어놓은거임?",최고 레벨 확장의 방향성에 대해 말씀드립니다
375,젤리쨩 , 바칼,2022.03.18 (18:47),정호때는 모속저고 띵진때는 단일속저 인데 몬 개소리야,최고 레벨 확장의 방향성에 대해 말씀드립니다
376,금대봉 , 카인,2022.03.18 (10:18),꾼들 먼저 잡아주세요!,최고 레벨 확장의 방향성에 대해 말씀드립니다
377,언제까지때려 , 카인,2022.03.18 (11:01),진짜 보고 느끼는 점인데 해보고 말했으면 좋겠다... 부정적인 분들이 많음,최고 레벨 확장의 방향성에 대해 말씀드립니다
378,탱크loRRy , 카인,2022.03.18 (12:13),쿨타임10초였던 스킬이 말도안되는이유(과쿨감아님)로 10초가늘어나서 그냥 싹다맘에안들어보임,최고 레벨 확장의 방향성에 대해 말씀드립니다
379,탱크loRRy , 카인,2022.03.18 (12:11),쿨타임40초였던스킬을 20초로 내리는 탈리스만을 쿨감50퍼라고 퉁치는건말이되고? 덕분에 개고생해가면서 맞춘탈리스만 레어랑유니크랑 별차이없어♡♥♥♡다 고맙다짜샤,최고 레벨 확장의 방향성에 대해 말씀드립니다
380,젤리쨩 , 바칼,2022.03.18 (18:36),아 개정호 좋으면 개정호 따라 가라고 ㅋㅋㅋㅋㅋㅋ 개정호가 다 망가트려둔거 고치고 있자녀,최고 레벨 확장의 방향성에 대해 말씀드립니다
381,히졍이 , 카인,2022.03.18 (13:32),윤명진 디렉터님 덕분에 던파를 8년만에 복귀해서 재밌게 하고 있습니다!부정적인 댓글이 많은데 그 분들 글을 읽어보니 이해가 가는 부분도 있습니다만 성장에 있어 변화가 필수적이고 변화에 있어서는 많은 고난과 비난이 있을 수 밖에 없다 생각합니다.그 고난과 비난을 어떻게 헤쳐나가는가에 있어 성장의 정도가 결정되겠죠.재밌는 게임 만들어주셔 감사합니다. 글에 진심이 느껴져 저도 살짝 진심 첨부 했습니다,최고 레벨 확장의 방향성에 대해 말씀드립니다
382,ing~여왕 , 카인,2022.03.18 (13:45),"접는다는 것들은 다 갈고 깨끗하게 접어라.
겁나 시끄럽네",최고 레벨 확장의 방향성에 대해 말씀드립니다
383,결국그거뿐인 , 카인,2022.03.18 (14:56),2틀만에 만렙나온거보면 150까지 쭉쭉가야할것같은데,최고 레벨 확장의 방향성에 대해 말씀드립니다
384,s무누우루 , 시로코,2022.03.18 (16:25),"아이템 아이템 하더니 강조하더니 rpg 게임의 근간인 파밍을 통해 얻을 수 있는 즐거움을 개 박살 내 버렸네요.적어도 '에픽' 장비란게 뜨면 기쁜게 있어야되는데 이번시즌에는 에픽의 가치와 희소성이 레전더리 보다도 못하게 설계돼 있는데 이게 맞는건가요? 커스텀 장비 능력치 부여하는 '레전더리' 장비 먹으면 일확천금의 기회를 얻어서 무척 기쁠것 같은데,, 최종 레어리티인 '에픽' 은 하루에도 수개씩 떨어져서 '유니크' 카드 먹는것보다도 감흥이 없네요.아이템에 차별성을 두고 싶으면 레어, 유니크, 레전더리, 에픽 순의 가치를 명확히 해야지, 며칠만 지나면 다 똑같은 에픽템 끼고 성장레벨만 다른꼴이 될텐데,, 던파 개발진들이 게임을 하고 있는지는 의심스러울 정도로 rpg 게임에서 기초가 되어야 할 '내 캐릭터의 장비가 특별함' 이란게 없어서 게임의 재미가 뚝 떨어져버렸습니다.",최고 레벨 확장의 방향성에 대해 말씀드립니다
385,젤리쨩 , 바칼,2022.03.18 (18:26),응 헬파밍 시절도 똑같았쥬 내 장비만의 특별함 그딴게 어딨었음? ㅋㅋㅋㅋㅋㅋ 아 그래서 커스텀 장비 만들라고 줬자녀 나만의 특별함 내캐릭터 만의 특별함 만들어 줬자녀. 바로 직전시즌 에픽취급 유니크 카드만도 못한거 까먹음? 팍시 아린딜러 맛좀 볼래?,최고 레벨 확장의 방향성에 대해 말씀드립니다
386,s무누우루 , 시로코,2022.03.18 (16:33),"그리고 과거로 '회귀' 라는 단어를 자꾸 사용하시던데 참 두렵습니다. 과거의 재미는 과거의 것이고 지금 유저들이 느끼는 재미를 왜 자꾸 부정하려고 드시나요. 당신이 원하는 게임을 만드는게 아니라 유저들이 원하는 게임을 만드는것이 총괄디렉터라는 자리 아닌가요? 옛날에 재밌었던 것이 있었다면 그 원인을 잘 분석해서 현재로 끌어와야지 그냥 옛날 추억에 사로잡혀서 새로온 디럭터라는 사람이 10년전 왕의유적 보로딘, 이계던전 추억 언급하면서 '재미'를 추구한다고 하니까 앞으로 걱정이 많습니다. 윤명진은 총괄디렉터 이사라서 강정호처럼 짜르지도 못한다고 유저들끼리 우스갯소리고 하고 다니는데,, 제발 유저들의 니즈를 정확히 파악해 주셨으면 좋겠습니다",최고 레벨 확장의 방향성에 대해 말씀드립니다
387,젤리쨩 , 바칼,2022.03.18 (18:35),이게 어딜봐서 과거로 회귀? 정호때가 과거로 회귀아님? 걍 리니지 하러가지 왜 던파함?,최고 레벨 확장의 방향성에 대해 말씀드립니다
388,젤리쨩 , 바칼,2022.03.18 (18:35),유저 니즈대로 만들어 줬자늠 개정호 유저 니즈대로 짤린거자늠,최고 레벨 확장의 방향성에 대해 말씀드립니다
389,옹 , 카시야스,2022.03.18 (16:38),"이번 패치는 최악 중에 최악인것 같네요 유용한 던전은 다 삭제하고 , 장비는 무슨 오래전 하던
모바일 게임 같이 만들어 버리고 , 시나리오도 시간이 없었는지 안톤에 레쉬폰에 .. 아이리스가 나오길래 자각 2탄인 줄 알았네요. 캐릭터는 다육성하게 만들어 놓고, 그 많은 캐릭들 만렙 찍었다고 쳐 그럼 장비 바꾸려면 재질변환 해야하고 그런 세팅 하려면 골드도 벌고 해야 하는데
골드 수급 할만한 던전은 내놓지도 않고 삭제 해버리고, 이렇게 해서 던파 모바일로 유저들 이동 시키기 위한 패치인가요 ?",최고 레벨 확장의 방향성에 대해 말씀드립니다
390,젤리쨩 , 바칼,2022.03.18 (18:34),"파죽성 있자나 광부던전, 대놓고 광부용 일던 만들어줬자녀..",최고 레벨 확장의 방향성에 대해 말씀드립니다
391,광덕산 , 카인,2022.03.18 (17:41),재난 없애니까 재난 쌀먹충들 너무 찡찡거리네요 ㄷㄷ,최고 레벨 확장의 방향성에 대해 말씀드립니다
392,젤리쨩 , 바칼,2022.03.18 (18:34),ㄹㅇ ㅋㅋ,최고 레벨 확장의 방향성에 대해 말씀드립니다
393,레몬콜라겐 , 카인,2022.03.18 (18:09),너 던파안하지 윤명진 몹배치 거지같이 해놓은거봐라,최고 레벨 확장의 방향성에 대해 말씀드립니다
394,젤리쨩 , 바칼,2022.03.18 (18:32),ㅋㅋㅋㅋㅋㅋㅋㅋ 이건 또 뭔데,최고 레벨 확장의 방향성에 대해 말씀드립니다
395,꺼구리통닭 , 안톤,2022.03.18 (20:11),스토리 미는중인데 보스전서 왜 계속 게임이 멈추는거에요?,최고 레벨 확장의 방향성에 대해 말씀드립니다
396,셜렘 , 카인,2022.03.18 (20:53),그래서 강정호 디렉터님 휴가 언제 복귀하시나요?,최고 레벨 확장의 방향성에 대해 말씀드립니다
397,0참혈0 , 힐더,2022.03.17 (16:55),"결전 무기 기획의 기준이 무엇인가요? 단순히 재미있어 보이는 변화를 추구한 것인지, 아니면 주력으로 사용하는 스킬을 강화하는 방향인지, 비주류 스킬을 강화하는 방향인지, 기본기를 강화하는 방향인지, 전혀 읽히지 않습니다. 단순히 재미를 위한 방향이라면 그 방향이 데미지를 강화하는 방향인지, 유틸을 강화하는 방향인지 역시 감을 잡을 수 없습니다. 더 좋은 무기를 획득한 입장에선 당연히 이전보다 데미지가 강해지거나 유틸이 개선되어야하고, 그러지못하다면, 예를 들어 유틸성이 떨어진다면 평균적인 데미지 증가보다 더 강해져야한다고 생각합니다만 그러한 규칙 혹은 원칙이 존재하는 것으로 보이지 않습니다.",최고 레벨 확장의 방향성에 대해 말씀드립니다
398,방구석킹군님 , 힐더,2022.03.17 (17:02),진짜 궁금해서 그러는데 이게 최선이야 ???,최고 레벨 확장의 방향성에 대해 말씀드립니다
399,여븝부관참시 , 바칼,2022.03.17 (17:31),퍼섭 열린동안 뭘 쳐했길래 결전의무기 수정하노,최고 레벨 확장의 방향성에 대해 말씀드립니다
400,독고수 , 안톤,2022.03.17 (17:36),그냥 좋아요 싫어요를 누르게끔 해라.. 그게 민심 아니겠냐..,최고 레벨 확장의 방향성에 대해 말씀드립니다
401,NieR_2B , 안톤,2022.03.17 (17:40),음..매출과 게임점유율이 던파가 남은 시간을 알려줄겁니다..내일 네이버 검색과 게임리서치에서 점유율 봐야겠네요. 로아는 수직상승했던데..,최고 레벨 확장의 방향성에 대해 말씀드립니다
402,젤리쨩 , 바칼,2022.03.18 (18:56),던파 상승 ㅅㄱ,최고 레벨 확장의 방향성에 대해 말씀드립니다
403,젤리쨩 , 바칼,2022.03.18 (18:58),근데 로아 상승해봤자 서든어택만도 못하자늠? 다 ♡♥♥♡가는 오버워치랑 겨우 비등비등 ㅋㅋㅋㅋㅋㅋㅋㅋ 로아따위가 근데 롤 발톱때는 따라가긴함?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,최고 레벨 확장의 방향성에 대해 말씀드립니다
404,NieR_2B , 안톤,2022.03.18 (19:03),로아랑 서든어택이랑 같은게임입니까.. 애초에 장르가 다른데 뭔 생각하는게 짧아요. 그리고 점유율 오른거보니깐 RPG게임쪽에선 로아 밑입니다. 그리고 롤은 aos게임이잖아요.,최고 레벨 확장의 방향성에 대해 말씀드립니다
405,총검협회대장 , 카인,2022.03.17 (17:48),망무새들 징징거리는대 당신같은 사람들이 없어지면 더욱더 쾌적한 게임이 될거같으니 제발 접어주세요,최고 레벨 확장의 방향성에 대해 말씀드립니다
406,몰래담배핌 , 카인,2022.03.17 (18:06),지속적인 버퍼 죽이기 정책에 대해 한말씀 해주세요 버퍼를 지우는 방향으로 가야하나요?,최고 레벨 확장의 방향성에 대해 말씀드립니다
407,수련하는인파 , 카인,2022.03.18 (14:04),네,최고 레벨 확장의 방향성에 대해 말씀드립니다
408,85까지간다 , 카인,2022.03.17 (18:07),좀 하고나서 욕해 ㅋㅋ 뭔 겜 다 해본 거마냥 벌써 반이상 부정적이네,최고 레벨 확장의 방향성에 대해 말씀드립니다
409,초설우 , 프레이,2022.03.17 (18:10),,최고 레벨 확장의 방향성에 대해 말씀드립니다
410,알록달록산골 , 힐더,2022.03.17 (18:24),던파에 다크소울식 액션을 도입할려면 다크소울3 구르기 무적시간이 0.3초인가 그정도니까 퀵스텝 무적시간을 0.3초는 줘야합니다. 구르기 무적시간이 아예 없는 몬스터헌터식 액션은 도입하면 모험가들 팍팍 죽어나감,최고 레벨 확장의 방향성에 대해 말씀드립니다
411,따우보벳나비 , 카인,2022.03.18 (14:24),몬헌에 무적시간이 왜없음?;;,최고 레벨 확장의 방향성에 대해 말씀드립니다
412,알록달록산골 , 힐더,2022.03.18 (14:25),헤보로 굴러보니까 맞던데 없지않음?,최고 레벨 확장의 방향성에 대해 말씀드립니다
413,데드캠프 , 카인,2022.03.18 (14:37),지나가던 몬헌 유저인데 몬헌 구르기에 무적있음 0.13초인가 그렇고 회피성능 스킬 달면 0.3초인가 그럴거임,최고 레벨 확장의 방향성에 대해 말씀드립니다
414,알록달록산골 , 힐더,2022.03.18 (14:44),회성 보석 노가다 가야겟네,최고 레벨 확장의 방향성에 대해 말씀드립니다
415,아기븜미 , 시로코,2022.03.17 (18:45),대규모패치했는데 연장점검 긴급점검 같은거도없는점은 칭찬한다 약간 오류가 있긴했지만,최고 레벨 확장의 방향성에 대해 말씀드립니다
416,기역천수라 , 카인,2022.03.17 (18:48),"아 또한가지, 요새 인페르낙스 라는게임을 해봤는데 꽤 재밌었습니다. 클래식감성도 좀 있었고 엔딩루트도 다양했고 해보시는걸 추천합니다",최고 레벨 확장의 방향성에 대해 말씀드립니다
417,123qrwdf , 카시야스,2022.03.17 (19:00),아니 뱅가드는 왜 무기가 너프인가요?,최고 레벨 확장의 방향성에 대해 말씀드립니다
418,.DankaL , 카인,2022.03.17 (19:01),캐릭간 결전 성능차가 너무 뚜렷합니다. 탈리스만 욕하던 사람이 낸 무기가 맞나요?,최고 레벨 확장의 방향성에 대해 말씀드립니다
419,석박귀 , 프레이,2022.03.17 (19:08),재밌어요,최고 레벨 확장의 방향성에 대해 말씀드립니다
420,특채 , 디레지에,2022.03.17 (19:08),화이팅 윤명진,최고 레벨 확장의 방향성에 대해 말씀드립니다
421,마레바스크도 , 디레지에,2022.03.17 (19:10),"댓글알바:
과감한 시도인만큼 초반엔 불편함이 많겠지만 정말 기대되네요.. 휴~~업데이트 많아서 읽는것도 힘들었네요.. 열심히 해볼께요. 띵진! 짱!!!그나마 업데이트에서라도 ""소통"" 해주셔서 감사드리네요 ^^앞으로 더 재미있게 ""액션성""을 살려서 더 재미있는 게임 만들어 주시면 감사하겠습니다.. 화이팅~~~!! 유후~~~~~~신난다~~~ 시즌제 RPG 짱짱~~~!!",최고 레벨 확장의 방향성에 대해 말씀드립니다
422,마레바스크도 , 디레지에,2022.03.17 (19:14),"10대 20대 : 30,40대 아재들 뭔가 복잡하고 갑자기 다 확 바뀌니까 부들부들하냐? 고인물들 그냥 던파 하지마이런 댓글 봤는데 참나 어이없어서... 내가 30,40대 대변인은 아니지만 펙트 좀 말해볼까한다게임회사도 최종적으론 '수익'이다.. 수익이 있어야 개발은 하던지 직원 월급을주던지 하지 니네들 코묻은돈 1년치를 한달에 지르는사람들이 30,40대임....애초에 이런 틀에 박힌생각 좀 하지마..사회성 모자란 히키코모리 같아 정말... 던파가 나이 불문하고 다양한 층들이 같이 쉽고 재미있게 즐기게끔 설계된 게임이잖니.. 추억팔이도 하고.... 회사VS유저 붙어도 모자랄판국에 왜 유저들끼리 싸우려고하는지..참.. 엄청 이기적으로 보여...우리 던파유저들.. 눈앞에 닥친현실만 생각하지말자구... 10대20대들이 천년만년 10대 20대가 되진 않자낭..",최고 레벨 확장의 방향성에 대해 말씀드립니다
423,꿀꿀자두 , 카시야스,2022.03.17 (23:20),대부분 매출은 중국인데요..,최고 레벨 확장의 방향성에 대해 말씀드립니다
424,젤리쨩 , 바칼,2022.03.18 (19:00),ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너는 어려서도 그랬으면서 왜 나이들어서 바꼈다고 구라를 까냐 태생이 게을러 터진주제,최고 레벨 확장의 방향성에 대해 말씀드립니다
425,카레루 , 카시야스,2022.03.17 (19:22),3줄요약도 안하냐 가독성 ㅎㅌㅊ,최고 레벨 확장의 방향성에 대해 말씀드립니다
426,독보다그것 , 카시야스,2022.03.17 (19:41),재난구역 왜 삭제 시켰어요?테라니움 유용하게 잘쓰는데 어벤쳐도 c등급 부터 시작하게 만들고 바꾸지 말아야하는것들은 잘만 바꾸고 새로운 업데이트 하루만에 벌써 지겨워요 10렙이나 높혀서 몇개월에서 1년만 넘개해도 다들 케릭 바글바글한데 옛날 윤띵진이 아니네요,최고 레벨 확장의 방향성에 대해 말씀드립니다
427,ㅡ_ㅡㅋ , 디레지에,2022.03.17 (19:46),"해보니까 생각보다 재밌는데...? 어쩃든 이정도 패치량이면 정말 열심히 했을거라는게 느껴짐
아이템 부분은 약간 아쉬운면이 있는데 모든패치가 다 잘될순 없으니. 암튼 제작진들 고생이 많았네요",최고 레벨 확장의 방향성에 대해 말씀드립니다
428,Z-SAVER , 안톤,2022.03.17 (19:55),일단 고쳐야할점부터 천천히 고치셈 뉴비들페사구간들도 생각해봐야한다,최고 레벨 확장의 방향성에 대해 말씀드립니다
429,진초마도검사 , 힐더,2022.03.17 (20:16),뭔가 잼없다,최고 레벨 확장의 방향성에 대해 말씀드립니다
430,황금엽전 , 카인,2022.03.17 (20:21),계정금고 서버통합좀 해라~,최고 레벨 확장의 방향성에 대해 말씀드립니다
