,user_id,server,date,comment,title
153,월명검제 , 카인,2022.04.21 (04:37),디렉터님 감사합니다. 건강 꼭꼭 챙기십시오,4월 업데이트와 진행 상황에 대해 말씀드립니다
154,RICH , 카인,2022.04.21 (04:56),"개발노트를 읽으면서 던파 개발진 모두 힘들었을텐데 잘 해주셔서 고맙다는 말 먼저 드리고 싶습니다.차후 컨텐츠 또한 개발을 해야 하고, 밸런스까지 맞추려니 야근을 많이 하셨을게 눈에 보이네요.그래도 어느정도 밸런스 잡힌 시점에 다음 컨텐츠에 만전을 기하는게 맞다고 생각되며, 그게 지금 시점이라 판단하셨을거라 생각합니다. 던파유저들 또한 이해 못하는 부분은 아니라고 생각하기에, 재밌는 컨텐츠로 보여주셨으면 좋겠습니다.물론 컨텐츠가 업데이트 된 이후에도 개발진분들의 휴식도 충분히 취하신 후, 미뤄둔 오류나 밸런스등 잊혀지지 않고 진행해주셨으면 좋겠습니다.(개발노트처럼 약간의 언급이라도..?)",4월 업데이트와 진행 상황에 대해 말씀드립니다
155,RICH , 카인,2022.04.21 (04:59),"워낙 오래되고 디렉터가 바뀔때마다 게임방향성이 바뀌며, 누적된 데이터가 많은 만큼 작은톱니바퀴 하나 바꾸는 것 조차 여러 고려사힝이 발생할 것입니다.그래도 시간은 디렉터님의 편이니, 유저들에게 변화의 확신만 주신다면 기다리는 유저들도 있다는걸 생각해주셨으면 좋겠습니다.",4월 업데이트와 진행 상황에 대해 말씀드립니다
156,특채 , 디레지에,2022.04.21 (10:18),응애 파죽킹 만들어줘,4월 업데이트와 진행 상황에 대해 말씀드립니다
157,헬스2년 , 프레이,2022.04.21 (10:20),"던파 진짜 너무재미있어지긴했어요, 던파같이 친절한게임도 없어요 옆동네 메이플은 문의만했다하면 매크로답변 찍찍 처보내는데 던파는 그런적 한번도 본적없어서 진짜 많이 좋아해요",4월 업데이트와 진행 상황에 대해 말씀드립니다
158,【야스오】 , 카인,2022.04.21 (10:21),항상 수고 많으십니다. 2005년부터 탈던과 복귀를 반복해오는 유저지만 역대 시즌중 가장 재밌고 풍성한 시즌이라고 생각이 듭니다. 언제나 유저들의 목소리가 다소 거칠 수 있더라도 그 안에 숨은 의미를 잘 파악해서 개선해주셔서 이렇게 2022년까지 살아남은 갓겜이 될 수 있는 것 같습니다. 앞으로도 잘 부탁드립니다,4월 업데이트와 진행 상황에 대해 말씀드립니다
159,훅가다에이미 , 프레이,2022.04.21 (10:21),"5월달엔 뭐 커스텀 옵션 변경 , 정가 나와서 또 혼란주시게요??",4월 업데이트와 진행 상황에 대해 말씀드립니다
160,眞효녀 , 안톤,2022.04.21 (10:22),1~100까지 렙업 빠르게 조정좀...,4월 업데이트와 진행 상황에 대해 말씀드립니다
161,블레이드경 , 디레지에,2022.04.21 (10:33),결국 천재신은 거의 교복이 되겠구만,4월 업데이트와 진행 상황에 대해 말씀드립니다
162,꽃즙 , 시로코,2022.04.21 (10:35),화이팅,4월 업데이트와 진행 상황에 대해 말씀드립니다
163,니오아디오스 , 프레이,2022.04.21 (10:38),"저 개인적으로는 윤명진 또한 전혀 믿을 수 없습니다. 이유가 무엇이냐고 물으면 스타크래프트 2의 가브리엘 토시의 명언을 대신 적어드리지요. ""순진하기 짝이 없군. 내일 새로운 멩스크가 나타나고 그 후에 또 비슷한 녀석이 나타날 겁니다. 밝게 빛나는 미래 따위는…그저 허상일 뿐이지.""",4월 업데이트와 진행 상황에 대해 말씀드립니다
164,레이옌 , 카시야스,2022.04.21 (10:43),와씨 너 평소에도 이렇게 말하고 다니니...?,4월 업데이트와 진행 상황에 대해 말씀드립니다
165,나탈리아 , 디레지에,2022.04.21 (10:53),켁 ㄷㄷ 님 진짜 Wls?!,4월 업데이트와 진행 상황에 대해 말씀드립니다
166,니오아디오스 , 프레이,2022.04.21 (11:42),나탈리아/Wls은 무슨 말라 비틀어질 Wls? 그냥 개인적으로 윤명진 또한 믿지 않는다고 말하니까 다짜고짜 Wls이라는 개드립?,4월 업데이트와 진행 상황에 대해 말씀드립니다
167,레드옐로 , 카인,2022.04.21 (13:08),근하하하~,4월 업데이트와 진행 상황에 대해 말씀드립니다
168,손혜주★ , 프레이,2022.04.21 (20:46),좀소름돋긴하네,4월 업데이트와 진행 상황에 대해 말씀드립니다
169,GaeBokChi , 프레이,2022.04.21 (10:42),셋팅의 다양성은 어디갔습니까?죄다 mp과소모 상변 ㅋㅋㅋㅋ마지막으로 못박으시는데 ㅋㅋ 나머지 세팅도 살려주셔야죠 ㅋㅋ안할꺼면 걍 다 삭제하시든가 ㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
170,꼬장. , 디레지에,2022.04.21 (10:55),? 머리에 총맞으셨나요? 애초에 던파 쪽에서 과소모 상변이 최고라고 출시한게 아니고 유저들이 세팅 이거저거 다해보다가 mp과소모에상변끼는게 제일 쎄구나 라는걸 찾아서 낀거 아닌가요? 그렇다고해서 나머지 템들이 뒤질정도로 낮다고는 안느껴지는데 애초에 여러가지 세팅을 꾸릴 템들이 많은시점에 무슨무슨 조합을 해서 맞추면 제일 쎄다 이런건 다른 게임이고 정상적인 사고로 당연한거아님? 뭔;;ㅋㅋ 여러세팅중 당연 어느조합을 맞추면 생각보다 쎈것도 있을것이고 아닌것도 있는것인데 ㅋㅋㅋㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
171,꼬장. , 디레지에,2022.04.21 (10:58),"애초에 빙결,석화세팅은 얼거나 석화된시점에서 보스몹 패턴 안보고 그시간에 딜욱여넣는 세팅이고 감전은 무력화게이지 빠르게 깍는세팅이고 뭐 이런식으로 여러가지로 쓰라고 많든 다양성이지 딜쪽으로 골라서 쓰게끔 만들어둔 세팅이아님 생각좀하셈;",4월 업데이트와 진행 상황에 대해 말씀드립니다
172,GaeBokChi , 프레이,2022.04.21 (10:58),쌘건 찾는건 맞는데요 ㅋㅋㅋ 그래도 다양성 할꺼면 상대적으로 처지는 셋팅을 손봐줘야 맞는거죠 님이야말로 함부로 쳐 지껄이지마세요 ㅎ,4월 업데이트와 진행 상황에 대해 말씀드립니다
173,꼬장. , 디레지에,2022.04.21 (11:04),아니 여러세팅중 무슨조합은 당연히 쎈게 나오는게 정상아님? 총맞은게 맞나보네 아니 다른세팅으로하면 뭐지금 상급던전 못밀어요? 일던을 못일어요? 클리어 시간 끽해봐야 3~5초 차이인데 ㅋㅋㅋ 각각상황에 맞는 여러세팅이 잘못나왔나요? ㅋㅋㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
174,우아한하루 , 프레이,2022.04.21 (11:17),진짜 총 맞은거맞는거같은데,4월 업데이트와 진행 상황에 대해 말씀드립니다
175,GaeBokChi , 프레이,2022.04.21 (11:19),멍멍이 소리하는 사람들 많네 사람피곤하게 ㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
176,꼬장. , 디레지에,2022.04.21 (11:28),"그러게요 어느 모자란넘이 세팅의 다양성으로 댓글시작해놓고 딜로 ♡♥♥♡하더라구여 ㅋㅋㅋ 세팅의 다양성은 충분한거같고 딜쪽으로는 조합맞추는 지금시즌 특성상 분명 특출나게 딜쪽으로 쎈 조합은 분명 나오는것이 정상인데 왜 이조합만 쎄냐 징징대는 머가리 총맞은 사람떄문에 시작했네요ㅋㅋㅋ 과소모상변 안낀다고 누가 칼들고 협박하나봄 ㅋㅋㅋ 다른세팅들 100씩 딜넣는데 조합구성을 새로해보니 150딜을 넣는 조합이 나왔다 그래서 100씩 넣는 다른세팅들을 조율해줘야한다? ㅋㅋㅋㅋ뭐이런 ㅋㅋㅋㅋㅋ멍천한 소리를 하네 ㅋㅋㅋ 150딜 넣는 조합에맞춰 유틸이며,무력이며,상변이며 다른부분에서 못미치는것도 있을것인데 이걸 다양성으로 앞에 말을 시작한다? ㅋㅋ",4월 업데이트와 진행 상황에 대해 말씀드립니다
177,어유렁 , 힐더,2022.04.21 (13:00),템 조합 천개를만들어도 가장강한 한조합은 나옴지금은 그게 과소모상변이고,4월 업데이트와 진행 상황에 대해 말씀드립니다
178,핵슨드롭퍼 , 디레지에,2022.04.21 (13:36),가장 강한 세팅이 존재하는건 당연하지만 하위권 세팅과의 격차는 신경 써주긴 해야함. 지금 화상 감전 출혈간의 밸런스는 어느정도 잘 이루어져있다고 보임.화상의 느린딜타임이 싫은사람은 감전이나 출혈로 갈아타고 딜 격차도 크지 않기에 합리적인 세팅이 가능해짐. 아칸도 상향을 통해 상변세팅과의 격차가 줄었고 편의성을 보장 받을 수 있어서 괜찮아졌음.개복치님 말대로 살려야할 세팅들이 많이 존재하긴 함. 근데 하겠죠. 지금도 매주 템밸패 들어가서 격차 줄이니까 계속 살아나는 템들이 있으니.. 단지 이 작업을 본섭 업뎃전에 어느정도 맞춰놓고 왔었어야지 테섭은 가만 놔두고 계속 본섭에서 밸패하니까 세팅이 시도떄도 없이 바뀌는 점에 화를내야 할듯요. 베릴은 베릴대로 소모되고.. 뭐 그때문에 이관권을 준거긴한데 부족하긴해요.솔직히 던파에선 딜이 안나오면 세팅의 다양성은 없다고 보면됩니다. 그게 가능했으면 전시즌에 딜러들이 죄다 암살 수문장만 썼을까요. 딜이 안나오면 뭐다? 면접에서 떨어진다.던파에서 다양성을 존중해주려면 일단 딜이 나와야합니다. 과소모 교복화는 필연적인 결과였음.,4월 업데이트와 진행 상황에 대해 말씀드립니다
179,[찐]대충소마 , 카인,2022.04.21 (13:40),이'유저분'의 말에 따라 걍 다시 삭제하겟습니다.^^ 하면 재밋긴 하겟네,4월 업데이트와 진행 상황에 대해 말씀드립니다
180,나탈리아 , 디레지에,2022.04.21 (10:52),얘 던파 정도면 갓겜이지 ㅡㅡ,4월 업데이트와 진행 상황에 대해 말씀드립니다
181,로 , 안톤,2022.04.21 (10:55),지금도 잘하고있습니당 요즘 던파 너무재밋네용 자기맘대로 뭐바꿔달라 그러는분들 디게많네요 ㄷㄷ,4월 업데이트와 진행 상황에 대해 말씀드립니다
182,꼬장. , 디레지에,2022.04.21 (11:06),위에 있네요 그러는분들 ㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
183,겜홀검신 , 디레지에,2022.04.21 (10:55),"1. 아이템 드랍지역이 꼬여있어서 특정세팅 하려면 여기저기 쏘다녀야됨. 이 과정에서 지인, 친구와 함께 파밍 못함2. 노블레스코드의 필요이상으로 드는 클리어타임.3. 기껏 세팅 다해놨더니 벨런스 조정이랍시고 너프4. 재질변경할 장비와 캐릭은 넘치게많은데 레전소울 수급처는 여전히 이전, 전전 시즌 던전에서 해야됨5. 진짜 개선이 필요한 직업은 여전히 후순위로 언급조차 안됨(ex. 소환사, 여메카닉, 무녀, 패스파인더 등등)6. 다캐릭 권장하고 유도하지만 장사꾼들과 시세조작단, 나오지않는 마부카드 등등...전혀 캐릭 육성 인프라가 되어있지않음어디가 빛이 있다는것인가",4월 업데이트와 진행 상황에 대해 말씀드립니다
184,빵이ㅎ , 카시야스,2022.04.21 (14:23),"1. 그럼 지옥같은 헬던전을 다시 출시하길 원하시나요? 일던인데 그정도 정성은 들여야하지 않을까요? 2. 시간이 드는만큼 보상도 훌륭합니다. 정 시간이 없으시면 하루에 한판만 클리어한다는 생각으로 해보세요. 그마저도 안된다면 애초에 겜할시간이 없으신 분인게 아닐까요. 3. 너프를 하긴했지만 못쓸정도로 너프한건 아닌듯 하며 게임내 밸런스문제를 위해 어쩔수 없다고 봅니다. 고여가거나 메타고착화보단 나은것 같아요4. 지극히 개인적인 경험입니다만, 레전소울은 하루만 몇케릭 기갱돌면 1,2 케릭 쓸 소울 수급되더라구요. 은근히 잘떯어짐 기존컨텐츠라 난이도도 쉬워서 새로운 컨텐츠로 나와 난이도 올라가는 부담이 없어 오히려.. 5. 이건 반박불가. 6. 마부는 보급형 마부를 뿌리고있고 상위등급 마부는 자기만족 영역이라 생각합니다. 현재 던파가 마부카드가 없어서 마부를 못하는 상황은 아닌듯해요",4월 업데이트와 진행 상황에 대해 말씀드립니다
185,겜홀검신 , 디레지에,2022.04.21 (15:24),1. 세팅 종류별 지역이 2~3개로 한정만 되어있어도 충분합니다.2. 보상이 훌륭?쓸모도 없는 ♡♥♥♡ 에픽2개에 보상칸 5개 혹은 에픽0개 떠서 보상생략도 안해본사람이군요? 3. 최적화 다한 시점에 못쓰든 쓰든 너프한건 잘한짓이 아닙니다만 4. 윤명진 디렉터는 분명 지나간 레벨 던전 파밍이 좋지않다고 했었죠 근데 기갱을돈다... 맞아요? 드랍률도 떨어지는데? 6. 보급형 마부...설마 악세 19이런걸 말하는거라면 안타깝고요. 마부카드가 없어서 마부를 못하는게 아니라 드랍이 처참해서 가격이 비싼걸 말하는겁니다. 유닉 카드만해도 잡카드 25하던게 48하고 레전 280하던게 550합니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
186,넘쳐흘러 , 프레이,2022.04.21 (11:00),윤명진 디렉터님 사랑합니다!,4월 업데이트와 진행 상황에 대해 말씀드립니다
187,眞려쿠 , 카인,2022.04.21 (11:05),"tl---qkf 놈들이 진짜 탈리스만, 룬 너무오래걸려요~ 던린이 유니크템, 마부 맞춰서 에픽파밍하러가기 너무 오래걸려요~ 적당히해라^^ 그놈의 종특 빨리빨리도 한두번이여야지 나중에 할거없다고 현생살러갈놈들이 ㅈㄴ게 징징대네 롤이나 하러가 10새들아 RPG처음하니? 잼민이 ㅅㄲ들진짜 개떄리고싶네",4월 업데이트와 진행 상황에 대해 말씀드립니다
188,아이 , 시로코,2022.04.21 (11:08),압타 크리쳐 골드 파동에 관해서는 알면서도 묵과하는 모습이 인상적이십니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
189,카이져상향 , 카인,2022.04.21 (11:08),"게임이 개 복잡해지고 산만해져서 던린이들 일일히 알려주는것도 이젠 너무 힘듬,",4월 업데이트와 진행 상황에 대해 말씀드립니다
190,OttoSkorzeny , 카시야스,2022.04.21 (11:11),"산물 쓰게 해준다면서 다죽이는 패치 이게 맞음? 청면퍼컨 죽일거면 나락간 무념의의복,무아의고리 살려내고 죽이던가",4월 업데이트와 진행 상황에 대해 말씀드립니다
191,7yw9q7vweq89 , 안톤,2022.04.21 (11:11),좀 피로하긴 하지만 그래도 재밌어서 계속하고 있어요. 부디 앞으로도 좋은 방향으로 운영해주시길......,4월 업데이트와 진행 상황에 대해 말씀드립니다
192,신뢰가는쿠노 , 카인,2022.04.21 (11:11),"아직 아이템 밸런스패치는 필요한데 밸패 중단선언은 잘못된거같습니다.
다시 생각해주세요. 아이템 밸패 계속 해야되요.",4월 업데이트와 진행 상황에 대해 말씀드립니다
193,대통령재앙이 , 프레이,2022.04.21 (11:14),이렇게 고칠거 많고 문제 많은 시즌이면 왜 ? 3월17일 만랩확장을 했니 ?ㅋㅋㅋ 그때 결과물 보면 1월부터 착수한거 같은데 그 이전부터 개발한거라면 그냥 능력부족이고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
194,眞려쿠 , 카인,2022.04.21 (11:14),"적은시간에 적은돈 쓰면서 남들만큼 강해지고 빨리 엔드컨텐츠가고싶어서 아주 발악질을 해대네 이게무슨 4,5만원짜리 패키지게임이냐? 저번시즌 끝물이랑 이번시즌 이제막 한달 지난 시점에 난이도 비슷할거라 생각함??? 아무리 다캐릭 육성이라지만 백수 ㅅㄲ마냥 18시간씩 던파에 처박는거 아니고서야 어떻게 당장 8캐릭이상 다캐릭을 운영할수 있다고 생각하냐 ㅅ-ㅂ 어이가없네 ㅋㅋㅋㅋ 노력이라고는 1도하고싶진 않은데 힘들고 어렵고 재화없는건 못참겠지?? 당장 딴겜알아봐라",4월 업데이트와 진행 상황에 대해 말씀드립니다
195,超サイアソ , 카인,2022.04.21 (11:19),던전 난이도 패치해주신게 맞나 궁금하네.... 큰 차이가 안남......,4월 업데이트와 진행 상황에 대해 말씀드립니다
196,전투병123 , 프레이,2022.04.21 (11:23),정말 궁금한건 게임사에서 액션성을 강조하고 또강조했는데 패치이전의 평타만 오지게 갈기던 기본기'숙련'셋팅이 당신들이원하던 궁극의 액션성인가 궁금하네요이게 당신들이 원하던 액션성이라면 다음큰패치때도 당신들의'액션성'이 어떨지는 두렵기만합니다,4월 업데이트와 진행 상황에 대해 말씀드립니다
197,솔잎맛 , 바칼,2022.04.21 (11:29),"복귀 유저입니다.
재밌어요 디렉터님 고생 많으실텐데 힘내시고 앞으로도 재밌는 던파 부탁드리겠습니다.
뭔가 학생때 던파 재밌게 했던 기분이 요즘 던파에서 듭니다.",4월 업데이트와 진행 상황에 대해 말씀드립니다
198,필살커플저격 , 디레지에,2022.04.21 (11:31),"던전 난이도 미스는 인정이다 ~~ 무슨 20세기 쪽발이가 하는것도 아닌데 익스와 마스터 난이도 차이가 3배 라는게 말이 돼나??? 심지어 드랍율이 높아서 장지 맞추고 성장 하는 맛이 있는 것도 아니고 ,, 21세기에 아직까지 랜덤에 랜덤의 랜덤 만을 위한 보상은 에러라고 생각 한다 ~이러니 사람들이 방치형 게임만 하지 .. 솔직히 지금의 던파는 방치형 게임보다 못하다 ,,ㅠㅠ 이시대에 아직까지 고인물이 뉴비에게 소메넣기 조차 못하는 게임이 존제 할줄이야 ,,ㅠㅠ,밥은 먹고 나니냐??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4월 업데이트와 진행 상황에 대해 말씀드립니다
199,캐쉬를원해 , 프레이,2022.04.21 (11:38),"진짜 이번에 100~110라인은 나름 재미도있고 템파밍이 진짜 재미있었음
근데 문제점 좀 적어보면
1.띵진이 오고나서 성장캡슐이 원래 하나당10퍼씩 차고했는데
지금은 무슨 20개를 빨아도 30퍼만 상승하고 끝남;; 부캐성장을 좀 쉽게할려는 혜택이였는데
성장캡슐은좀 롤백해주면 좋겠음

2.부캐하나 키워볼까 하다가 시나리오 경험치구간이 너무 조금이라 느낌
만렙이 확장되었는데 1~100까지는 아직도 10일~14일정도걸림
솔직히 육성구간이 재미있는 겜이 아니라 이 구간은좀 빨리빨리 패스하게 해줘야 할꺼같음..
성장가속모드가 참 좋앗는데 그건 작업장땜에 못한다했으니 다른방안이 필요함",4월 업데이트와 진행 상황에 대해 말씀드립니다
200,26탄약중대 , 카인,2022.04.21 (00:07),사실 그렇게 되면 재화수급을 과거컨텐츠에서 땡겨오는거말고는 방법이 없게되서 베릴수급처 올리는건 시기상조인듯 무결점 골든베릴떴는데 개당 1000원이러면 할맛안나지않겠음?,4월 업데이트와 진행 상황에 대해 말씀드립니다
201,장미꽃소년 , 힐더,2022.04.21 (00:35),"음...맞긴한데 뭔가 그래도 수급을 이벤트를 내주는게 좀 좋다고봄 너무 노가다 베릴은 다수캐 유저에겐 좀 힘든느낌이 들긴함 뭐 굳이 이벤트도 이벤트지만...수급도 수급이지만,, 재료 사용갯수를 낮춰주는건 나쁘진 않을듯?싶음",4월 업데이트와 진행 상황에 대해 말씀드립니다
202,낵츠 , 시로코,2022.04.20 (23:14),독립오브젝트 제발 ㅠㅠ,4월 업데이트와 진행 상황에 대해 말씀드립니다
203,귀환眞세라핌 , 안톤,2022.04.20 (23:42),갓명진,4월 업데이트와 진행 상황에 대해 말씀드립니다
204,딸딸선생 , 프레이,2022.04.20 (23:45),고생많으십니다 그 혹시 1~100 렙업구간 조정에 대한 생각이 있으신지요..3~4년만에 복귀하고 재밌게 즐기고 있습니다 :) 화이팅!,4월 업데이트와 진행 상황에 대해 말씀드립니다
205,취무 , 카인,2022.04.20 (23:46),형님 진짜 제발 고양이킹덤 탈 한번만 어떻게 안되겠습니까,4월 업데이트와 진행 상황에 대해 말씀드립니다
206,레센U이나바 , 프레이,2022.04.21 (00:04),여기서 막 장문글 쓰면서 디랙터 까고 하는거는 옳바른 행위이지만 남은 까지맙시다 돈없어서 현찰박치기도못하는데 열심히도 안하는 애들이 열심히하는 남을 까고있어,4월 업데이트와 진행 상황에 대해 말씀드립니다
207,스네즈나야 , 프레이,2022.04.21 (00:09),윤명진디렉터가 던파는 여러캐릭 하는재미가 있는게임이라고 했고 저번시즌에 디렉터 넘겨받자마자 한게 보상계귀화로 부캐릭 육성장려한건데 지금 게임구조가 여러캐릭을 즐기면서 할수있는 구조가 아님.. 매일 피로도 156+30 판당 1분 경우에따라 1분30초~2분까지 걸리는 일던을 돌리고 판당 10분은 나오는 상급던전을 틈틈히 캐릭마다 다 돌려야 정상적으로 스펙업 되는게 좀 그럼.. 그렇다고 익스에 베릴캐러 보내자니 여태 키운게 아깝고 베릴만 모이지 부캐는 스펙업이 전혀 안되고.. 베릴광부하려고 부캐 열심히 키운건 아니잖아요,4월 업데이트와 진행 상황에 대해 말씀드립니다
208,스네즈나야 , 프레이,2022.04.21 (00:12),"제 생각인데 본캐지정같은걸 만들고 한캐릭은 지금처럼 플레이하게 만들고 부캐로 지정되는 캐릭 몇몇개들은 그날의 본캐피로도 다 빼고나면 풀피로도 일일이 다 안빼도 성장가능하게 해줬으면 싶어요
월요일은 a캐릭터를 본캐지정 화요일은 b캐릭을 본캐지정 이런식으로 플레이가능하게 해서 날마다 하고싶은캐릭위주로 플레이하고 부캐는 적당히 몇판씩만 하면 보상 받을수있게 하는건 어떨까요",4월 업데이트와 진행 상황에 대해 말씀드립니다
209,딜러가뭔데 , 카인,2022.04.21 (00:15),진지하게 시작한지 23일된 유저입니다. 전에도 윤명진 디렉터님이 계실때 게임을 하다가 그 이후 접고 다시 윤명진 디렉터님이 돌아오신다는 소식을 듣고 복귀했습니다. 제가 가장 심하다고 느낀거는 부캐양성입니다. 부캐를 키우는데 1~100까지 올리는 구간이 불필요할 정도로 많은 시간이 들어갑니다. 하루라도 빨리 110을 찍어서 원하는 세팅을 해줘야 되는데 저 구간에서 피로도와 지루함이 심하더라구요. 저 구간에 대한 조치를 고려해주세요,4월 업데이트와 진행 상황에 대해 말씀드립니다
210,☆종o게o엨☆ , 프레이,2022.04.21 (00:24),응원합니다,4월 업데이트와 진행 상황에 대해 말씀드립니다
211,마야당 , 디레지에,2022.04.21 (00:26),빛띵진 ㅎㅇㅌ 로아에서 최근에 넘어와서 너무 재밌게 즐기고있습니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
212,Gray_Rain , 바칼,2022.04.21 (00:27),아바타 갯수 반토막 크리쳐도 반토막으로 내려주세요 너무 과함,4월 업데이트와 진행 상황에 대해 말씀드립니다
213,潰. , 카인,2022.04.21 (00:27),"던린이라 잘모르겠지만 피로도 제한도있는데 110까지 육성은 다소 지겨웠어요 닿기만하면 터져나가는 순두부같은 몹들에 퀘스트 스크립트는 다 길어서 스킵하게되고.,엔드게임 컨텐츠가 100이상에 모여있다보니, 그 이상의 레벨을 달성해야하는데피로도의 한계로 몇일간 의미없는 던전패트롤만 하고있는 느낌이였어요 물론 시나리오퀘스트 방향성이 명확해서 어디로 가야하는지가 어렵진 않았지만 그닥 의욕이 나질 않더군요.차라리 시나리오 몬스터는 조금더 강해서 말그대로 액션쾌감이라는 슬로건에 맞게 몇대정돈 때릴수있게끔 만들거나. 사장된 (구)유니크나 레어장비들이 저렙구간에 아주높은확률로 드랍되서 육성기간에도 뭔가 아이템을 주워서 하는 재미라던지 뭔가 개선이 필요하다고 생각해요",4월 업데이트와 진행 상황에 대해 말씀드립니다
214,현랑버프 , 카시야스,2022.04.21 (00:34),다 필요없습니다. 각성의서 패키지만 내주십쇼. 소원입니다 쩨발 각성의서 아바타 블레이드 어썰트 신직업들 합쳐서 재판매ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,4월 업데이트와 진행 상황에 대해 말씀드립니다
215,rns런처 , 카시야스,2022.04.21 (00:40),지옥에있는 강정호 돌아와라,4월 업데이트와 진행 상황에 대해 말씀드립니다
216,진짜늑대 , 디레지에,2022.04.21 (00:51),귓말미션 삭제좀 해라 제발좀.,4월 업데이트와 진행 상황에 대해 말씀드립니다
217,개볼뎀지8만 , 힐더,2022.04.21 (01:06),현재 밸런스를 파괴할만한 공시옵이 정말 있는건가요?,4월 업데이트와 진행 상황에 대해 말씀드립니다
218,메이드야미 , 프레이,2022.04.21 (01:22),그래서 빙결 석화는 버리는거죠? ㅋㅋㅋ 다양성이라서면요,4월 업데이트와 진행 상황에 대해 말씀드립니다
219,만월의사냥꾼 , 안톤,2022.04.21 (01:23),"""주말엔 던파하느라 집안일 할 여유가 없다"" 이 말은 게임이 너무너무 재밌어서 게임에 미치느라 집안일을 할 시간이 없다는게 아니라 게임할거 다 하면 피곤해서 집안일을 할 여력이 없다는 뜻이 아닐까요??",4월 업데이트와 진행 상황에 대해 말씀드립니다
220,명 , 바칼,2022.04.21 (01:25),중국의 성공적인 만렙확장을 진심으로 기원하면서 한달이 넘는 시간동안 0수 테스터 시켜주셔서 영광이었습니다 버퍼 문제 쭈욱 침묵하시는거 잘보구있구요 쳐먹은거 가치박살 아무렇지도 않게 싸패마냥 계~속 하던대로하세요 재밌네요,4월 업데이트와 진행 상황에 대해 말씀드립니다
221,ㄷㅊ , 카인,2022.04.21 (01:27),크리쳐 개편은 퀵슬릇부터..,4월 업데이트와 진행 상황에 대해 말씀드립니다
222,훅가다에이미 , 프레이,2022.04.21 (01:29),"윰명진 디렉터님 하의 법석 종결이 아바타,크리쳐 쓸모도없는데 돈주고 사서 모으기인데 이거 말이된다생각해요??? 좀 생각하고만들던가 해주지 뭡니까 이게 ㅋㅋㅋㅋㅋㅋㅋㅋ참 그냥 현질을해라 이건가?",4월 업데이트와 진행 상황에 대해 말씀드립니다
223,훅가다에이미 , 프레이,2022.04.21 (01:31),아니 뭐 어차피 곧 현생살러갈거긴한데 . 이거 너무 한거같아서 할말은하고가고싶어지네,4월 업데이트와 진행 상황에 대해 말씀드립니다
224,루시풩 , 카인,2022.04.21 (03:12),ㅋㅋ누가종결이라했는지 커스텀픽도있고 다양하게 갈수있는데 징징도한두번야 ♡♥♥♡ 아오,4월 업데이트와 진행 상황에 대해 말씀드립니다
225,꼬장. , 디레지에,2022.04.21 (10:49),종결 드립 개웃기넼ㅋㅋㅋ 그거 종결이래?ㅋㅋㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
226,헥토봉 , 카인,2022.04.21 (11:07),딜로만 놓고보면 대퇴갑보다 속강바지가 훨씬 우위입니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
227,smet , 카인,2022.04.21 (15:30),커스텀제외하면종결맞는데 쿨감에 슈아가개♡♥♥♡으로보임?,4월 업데이트와 진행 상황에 대해 말씀드립니다
228,홀리에세이 , 안톤,2022.04.21 (15:31),8증따리가 역시 거지,4월 업데이트와 진행 상황에 대해 말씀드립니다
229,반다크형 , 카인,2022.04.21 (01:37),"계속해서 나오는 불만중 하나인데 이번시즌은 노가다성이 너무짙음1.노말에서 에픽도안나오는데 결정으로 유니크,마부,스위칭 다맞추려면 너무오래걸림. 재화수급량 3배이상 늘려야할듯2.골든베릴부족으로 일던이 강제되는상황. 다캐릭은 꿈도못꿀 가혹한파밍난이도. 일일퀘보상으로 적정량의 골든베릴 지급이 절실함.3.노블레스코드, 파죽성의 플레이시간이 너무길어서 컨텐츠피로감이 장난아님. 특히노블코드는 심각한수준임.4.위의 문제들이 전부 종합적으로작용해서 다캐릭육성이 불가능할정도로 너무힘듬. 기존 8캐릭남짓 플레이하던수준으로 플레이하면 4캐릭도힘듬 기존보다 육성에드는시간이 2배이상증가했다고보임.5.에픽파밍이된 캐릭터는 노말을돌지않기에 계정귀속재화가 크게의미가없음 부캐릭육성난이도가 헬급임.",4월 업데이트와 진행 상황에 대해 말씀드립니다
